smiles,zinc_id,mw,xlogp,source_file,max_similarity_to_positive,matched_positive_smiles
O=C1NC(=O)N2CCNC[C@@H]12,72311916,155.157,-1.49,AAAA.txt,0.24242424242424243,C1C=CCC2C1C(=O)NC2=O
C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,3954528,164.157,-2.194,AAAA.txt,0.29411764705882354,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
COC(=O)C(CO)(CO)C(=O)OC,35644120,192.167,-1.697,AAAA.txt,0.27586206896551724,CCCCCCCCCC(=O)OC
O=C(O)[C@@H]1C[C@H]2O[C@H]1[C@@H](O)[C@H]2O,306392343,174.152,-1.42,AAAA.txt,0.2647058823529412,C1C=CCC(C1C(=O)N)C(=O)O
O=C1C[C@H](C(=O)O)NN1,39216605,130.103,-1.536,AAAA.txt,0.2857142857142857,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
COC(=O)Cn1cnc(CN)n1,36379958,170.172,-1.09,AAAA.txt,0.24390243902439024,CCCCCCCCCC(=O)OC
O=C1N[C@@H]2COC[C@@H]2NC1=O,1875391488,156.141,-2.0,AAAA.txt,0.24,C1CCC2=C(C1)C(=O)NC2=O
O=C1CN[C@]2(CCNC2)CCN1,2325712105,169.228,-1.172,AAAA.txt,0.22580645161290322,C1CNC(=O)NC1
CCS(=O)(=O)NCCN,7068228,152.219,-1.116,AAAA.txt,0.23529411764705882,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
NCC(=O)N[C@H](CO)C(=O)O,2111594,162.145,-2.493,AAAA.txt,0.2413793103448276,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-]
CC(=O)N[C@H](CO)C(=O)O,158174,147.13,-1.432,AAAA.txt,0.2916666666666667,C[C@@H](C(=O)O)O
C[C@H]1NS(=O)(=O)N(C)C1=O,1620473,164.186,-1.319,AAAA.txt,0.21428571428571427,CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O
O=C1NC(=O)C2(CNC2)N1,113157834,141.13,-1.832,AAAA.txt,0.2413793103448276,C1C=CCC2C1C(=O)NC2=O
OC[C@@H]1CNCCN1,89223213,116.164,-1.46,AAAA.txt,0.15625,CC1CNC(=S)N1
N=C1NC(=O)CC(=O)N1,1757824,127.103,-1.443,AAAA.txt,0.25,C1CCC2=C(C1)C(=O)NC2=O
OCC[C@@H]1CN2C[C@H](O)C[C@H]2CN1,72233268,186.255,-1.224,AAAA.txt,0.16666666666666666,C1N(CN(CN1CCO)CCO)CCO
C[C@](O)(CO)[C@H](O)CO,14590537,136.147,-1.917,AAAA.txt,0.24,CC(CO)OC
O=C(O)Cn1ccc(=O)[nH]c1=O,518398,170.124,-1.379,AAAA.txt,0.2826086956521739,C1=CC2=C(C(=C1)Cl)N(C(=O)S2)CC(=O)O
CO[C@@H]1CS(=O)(=O)C[C@@H]1N,96032155,165.214,-1.243,AAAA.txt,0.1794871794871795,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,253837650,180.156,-3.835,AAAA.txt,0.17857142857142858,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
O=C1C[S@](=O)CCN1,40544503,133.172,-1.135,AAAA.txt,0.28,C1CNC(=O)NC1
NCCn1cnnn1,42199365,113.124,-1.368,AAAA.txt,0.175,C1=NN(C=N1)CC(C(=O)O)N
NC1CN(CC(=O)O)C1,83635892,130.147,-1.286,AAAA.txt,0.2727272727272727,C1=NN(C=N1)CC(=O)O
COC(=O)[C@H](N)c1cn(C)nn1,259805744,170.172,-1.012,AAAA.txt,0.2608695652173913,CN1C=C(C(=N1)C(F)(F)F)C(=O)N
Cn1c2c(c(=O)n(C)c1=O)COC2=O,5670008,196.162,-1.246,AAAA.txt,0.28205128205128205,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
CN1CCN(C[C@H](O)CN)CC1,19685137,173.26,-1.447,AAAA.txt,0.2692307692307692,CN1CCCC1
CNC(=O)NC[C@H]1COCCN1,234361121,173.216,-1.096,AAAA.txt,0.2641509433962264,CN=C(NCC1CCOC1)N[N+](=O)[O-]
O=C(O)[C@@H](CO)OP(=O)(O)O,3869232,186.056,-1.459,AAAA.txt,0.2692307692307692,CP(=O)(C(=O)O)O
COC(=O)CN[C@@H]1CC(=O)NC1=O,102669239,186.167,-1.836,AAAA.txt,0.25,CCCCCCCCCC(=O)OC
OCc1cn(C[C@H]2CNCCO2)nn1,1246058268,198.226,-1.241,AAAA.txt,0.15492957746478872,C1C(N(/C(=N\[N+](=O)[O-])/N1)CC2=CC(=NC=C2)Cl)O
NCc1n[nH]c(N)n1,5561246,113.124,-1.154,AAAA.txt,0.25,C1=NNC(=N1)N
COC(=O)C[C@H]1NCCNC1=O,36007030,172.184,-1.363,AAAA.txt,0.2564102564102564,CCCCCCCCCC(=O)OC
O=C1CNC[C@@H]2COCCN12,203891017,156.185,-1.183,AAAA.txt,0.2,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1
CN1CCN2CCNC[C@@H]2C1=O,54956950,169.228,-1.268,AAAA.txt,0.2571428571428571,CN1CCCC1=O
CC(=O)NCC[C@H](N)C(=O)O,1530424,160.173,-1.076,AAAA.txt,0.28205128205128205,C1=NN(C=N1)CC(C(=O)O)N
Cn1nnnc1CO,96515882,114.108,-1.298,AAAA.txt,0.20588235294117646,CC1=CC(=NN1CO)C
N[C@@]1(C(=O)O)CCS(=O)(=O)C1,62962978,179.197,-1.413,AAAA.txt,0.2,C1CC(=C(C1O)C(=O)O)NC(=O)N
CSC1=NC(=O)[C@H](N)C(=O)N1,207007822,173.197,-1.311,AAAA.txt,0.2857142857142857,C[C@@]1(C(=O)NC(=N1)SC)C2=CC=CC=C2
O=BOB=O,245204922,69.621,-1.068,AAAA.txt,0.2222222222222222,O=[Hg]
CNC(=O)Cn1cnc(N)n1,37730072,155.161,-1.394,AAAA.txt,0.2765957446808511,CNC(=O)C1=C(N=CC=C1)S(=O)(=O)N
CN1CCN([C@H](CO)CCN)CC1,82391604,187.287,-1.057,AAAA.txt,0.25,CN1CCCC1
NC(=O)CO[C@@H]1CCNC1,51782569,144.174,-1.15,AAAA.txt,0.23333333333333334,C(C(=O)N)F
O=S1(=O)NCCO1,95708091,123.133,-1.149,AAAA.txt,0.17142857142857143,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
NCCC(=O)N[C@@H](CO)C(=O)O,4762433,176.172,-2.103,AAAA.txt,0.22580645161290322,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-]
NC(=O)N1CCN2C(=O)NC(=O)[C@@H]2C1,57218590,198.182,-1.699,AAAA.txt,0.23684210526315788,C1C2C(CC(C1O)O)C(=O)NC2=O
NS(=O)(=O)C1COC1,68590850,137.16,-1.326,AAAA.txt,0.25,[NH4+].NS(=O)(=O)[O-]
CNC[C@H](CO)C(=O)O,222279074,133.147,-1.101,AAAA.txt,0.2916666666666667,C[C@@H](C(=O)O)O
C[C@H](O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,40919043,192.211,-1.761,AAAA.txt,0.2702702702702703,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NC[C@H](O)CC[C@@H](N)C(=O)O,1719891,162.189,-1.502,AAAA.txt,0.2972972972972973,C1=NN(C=N1)CC(C(=O)O)N
O=C(NCCO)C(=O)NCCO,1666925,176.172,-2.797,AAAA.txt,0.25925925925925924,CCNC(=O)NC(=O)C(=O)O
COC(=O)[C@@H](C)S(N)(=O)=O,42537123,167.186,-1.164,AAAA.txt,0.2972972972972973,CC(C(=NOC(=O)NC)C)S(=O)(=O)C
NOCCOCCOCCON,6292532,180.204,-1.2,AAAA.txt,0.2857142857142857,COCCOCCO
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,4685854,166.14,-1.05,AAAA.txt,0.28205128205128205,C1=CC=C2C(=C1)C(=O)NC=N2
CN1CCN([C@H]2CC(=O)NC2=O)CC1,19881969,197.238,-1.351,AAAA.txt,0.2413793103448276,CN1CCCC1
N=C(NN)NCCC[C@@H](N)C(=O)O,1625381,189.219,-1.834,AAAA.txt,0.27906976744186046,C1=NN(C=N1)CC(C(=O)O)N
CC(=O)N1CN(C(C)=O)[C@H](O)[C@H]1O,39627,188.183,-1.709,AAAA.txt,0.21875,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)O)C
O=C1NC[C@@H]2CNC[C@H]12,84325096,126.159,-1.048,AAAA.txt,0.27586206896551724,C1C=CCC2C1C(=O)NC2=O
NC(=O)CCN1CCNCC1,20436560,157.217,-1.233,AAAA.txt,0.25925925925925924,C(C(=O)N)F
COC1(CN)CS(=O)(=O)C1,258522625,165.214,-1.241,AAAA.txt,0.15384615384615385,C(C[O-])N.C(C[O-])N.[Cu+2]
COC(=O)c1nnn2c1C(=O)NCC2,96032990,196.166,-1.192,AAAA.txt,0.2641509433962264,COC(=O)C1=C(C(=NC(=N1)C2CC2)N)Cl
NC(=O)c1cnc[nH]c1=O,8672865,139.114,-1.131,AAAA.txt,0.2702702702702703,C1=CC=C2C(=C1)C(=O)NC=N2
Nn1c(S)nnc1CO,5454352,146.175,-1.227,AAAA.txt,0.16666666666666666,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2
NC1(CO)CC(O)C1,215572500,117.148,-1.169,AAAA.txt,0.25,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
OC[C@@H]1NC[C@@H](O)[C@H]1O,1492231,133.147,-2.328,AAAA.txt,0.23529411764705882,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=[Sn](O)O,242400340,168.724,-1.614,AAAA.txt,0.2,C(=O)(N)N
COC(=O)[C@H](O)CC(=O)O,14585674,148.114,-1.005,AAAA.txt,0.2916666666666667,C[C@@H](C(=O)O)O
O=C(O)[C@@H](F)C1(O)CNC1,1775955415,149.121,-1.257,AAAA.txt,0.24,C(C(=O)O)(Cl)Cl
O=C1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,100635472,178.14,-3.626,AAAA.txt,0.24,C1C2C(CC(C1O)O)C(=O)NC2=O
O[C@H]1CNC[C@@H](O)[C@H]1O,104595290,133.147,-2.328,AAAA.txt,0.24,C1C2C(CC(C1O)O)C(=O)NC2=O
CN1CCN(CC(N)=O)CC1,23253654,157.217,-1.281,AAAA.txt,0.2916666666666667,CN1CCCC1
CS(=O)(=O)NCCN,19277151,138.192,-1.506,AAAA.txt,0.21739130434782608,CN(C)S(=O)(=O)N
COC(=O)CN1CCN[C@H](C)C1=O,19089415,186.211,-1.02,AAAA.txt,0.23809523809523808,CCCCCCCCCC(=O)OC
O=C1N[C@@H](CO)C(=O)N[C@H]1CO,1567236,174.156,-3.046,AAAA.txt,0.28,C(N1C2C(N(C1=O)CO)N(C(=O)N2CO)CO)O
CN(C)C(=O)[C@@H](N)CO,39077944,132.163,-1.606,AAAA.txt,0.2571428571428571,CP(=O)(CCC(C(=O)[O-])N)[O-].[NH4+].[NH4+]
N[C@@H](Cc1cc(=O)[nH]c(=O)[nH]1)C(=O)O,6523967,199.166,-1.982,AAAA.txt,0.275,C1=C(N=C(NC1=O)N)O
CNS(=O)(=O)[C@@H](C)CN,82631872,152.219,-1.117,AAAA.txt,0.2608695652173913,CCC(C)N
O=C1CNC(=O)[C@@]2(CCOC2)N1,409429521,170.168,-1.609,AAAA.txt,0.18518518518518517,CC1=CC(=C(C=C1)C)C2(C(=O)C3(CCC(=O)CC3)NC2=O)O
CNS(=O)(=O)NCC(=O)O,164297540,168.174,-1.875,AAAA.txt,0.2857142857142857,C[S+](C)C.C(C(=O)O)NCP(=O)(O)[O-]
NC(=O)N[C@H]1C=CS(=O)(=O)C1,4954781,176.197,-1.035,AAAA.txt,0.22580645161290322,C(=O)(N)NC(=O)O
N[C@@H]1COCCNC1=O,217805595,130.147,-1.54,AAAA.txt,0.2413793103448276,C1CNC(=O)NC1
CN1CC2(N)CN(C)CC(N)(C1)C2,85699396,184.287,-1.338,AAAA.txt,0.25,CN1CCCC1
CO[C@@H]1CNC[C@@H](CO)O1,72179439,147.174,-1.06,AAAA.txt,0.1935483870967742,COCCO
O=C(O)[C@@H]1C[C@H](P(=O)(O)O)CN1,35034910,195.111,-1.021,AAAA.txt,0.2413793103448276,CP(=O)(C(=O)O)O
Cn1c(=O)[nH]c(=O)c2[nH]c(CO)nc21,13284834,196.166,-1.558,AAAA.txt,0.22448979591836735,CCCN1C(=O)C2=CC=CC=C2NC1=O
[BH3-]N(C)C,255187693,57.913,-1.172,AAAA.txt,0.25,CN(C)C=O
NN[C@H]1CS(=O)(=O)C[C@H]1O,19168322,166.202,-2.392,AAAA.txt,0.18181818181818182,C1C2C(CC(C1O)O)C(=O)NC2=O
NCCOCCN1C(=O)C=CC1=O,95883742,184.195,-1.113,AAAA.txt,0.23076923076923078,C1=CC(=CC=C1O)OC2=CC=C(C=C2)OCCN
O=C(O)[C@H]1NC[C@@H]2[C@H](C(=O)O)[C@H]12,3995766,171.152,-1.01,AAAA.txt,0.2702702702702703,CCN(C)C.C1CC2C(C(C1O2)C(=O)O)C(=O)O
NC(=O)C1=NCCN1,1235121,113.12,-1.527,AAAA.txt,0.24324324324324326,CC1=C(SC(=C1C(=O)N)[Si](C)(C)C)C
COC(=O)[C@@H](N)CCS(N)(=O)=O,87722795,196.228,-1.835,AAAA.txt,0.2619047619047619,COC(=O)C1=C(C=CS1)S(=O)(=O)N
NC(=O)C[C@@H]1CNC[C@H]1O,215395199,144.174,-1.558,AAAA.txt,0.25925925925925924,C(C(=O)N)F
O[C@H]1[C@H]2C[C@H](NN2)[C@H]1O,1775954845,130.147,-2.043,AAAA.txt,0.24,C1C2C(CC(C1O)O)C(=O)NC2=O
NC(CO)CO,1609469,91.11,-1.702,AAAA.txt,0.2631578947368421,CC(CO)OC
N[C@]1(C(=O)O)CCNC1,19851354,130.147,-1.238,AAAA.txt,0.20689655172413793,C1CCC(=C(C1)C(=O)O)C(=O)O
Nc1nnc(CN2CCNCC2)[nH]1,51658824,182.231,-1.208,AAAA.txt,0.18,C1CN(C(=N1)N)CC2=CN=C(C=C2)Cl
CN(C)[C@]1(C(N)=O)CCNC1,213752622,157.217,-1.235,AAAA.txt,0.19230769230769232,C(=O)(N)N
OCC1CNNC1,200043123,102.137,-1.297,AAAA.txt,0.17391304347826086,C1N(CN(CN1CCO)CCO)CCO
CN1CCN([C@@H]2COC[C@H]2N)CC1,149647383,185.271,-1.04,AAAA.txt,0.25925925925925924,CN1CCCC1
N[C@@H]1CS(=O)(=O)C[C@H]1O,19300962,151.187,-1.897,AAAA.txt,0.2,C1C2C(CC(C1O)O)C(=O)NC2=O
NC[C@@H]1CNCCO1,1296004,116.164,-1.067,AAAA.txt,0.15384615384615385,CC1CO1
N[C@@H]1CNC[C@H]1N,39118123,101.153,-1.756,AAAA.txt,0.20833333333333334,CC1CNC(=S)N1
O=C(O)[C@H]1CCS(=O)(=O)N1,12649690,165.17,-1.237,AAAA.txt,0.21052631578947367,CCN(C)C.C1CC2C(C(C1O2)C(=O)O)C(=O)O
NC(=S)Cn1ccc(=O)[nH]c1=O,20434701,185.208,-1.177,AAAA.txt,0.23404255319148937,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)N
Cn1c(CCN)noc1=O,83267833,143.146,-1.126,AAAA.txt,0.22857142857142856,CC1=CC=C(C=C1)CCN
O=C(O)[C@H]1Cn2cnnc2CN1,575468483,168.156,-1.166,AAAA.txt,0.20454545454545456,C1=NN(C=N1)CC(=O)O
NC[C@H](O)CC[C@H](N)C(=O)O,1719890,162.189,-1.502,AAAA.txt,0.2972972972972973,C1=NN(C=N1)CC(C(=O)O)N
C[C@@H]1COCCN1S(N)(=O)=O,35237132,180.229,-1.089,AAAA.txt,0.21875,C1COCCN1CN2CCOCC2
O=C(O)C[C@H]1NC(=O)NC1=O,901817,158.113,-1.331,AAAA.txt,0.24242424242424243,C1C2C(CC(C1O)O)C(=O)NC2=O
C[C@@H](NC(=O)Cn1cnnn1)C(=O)O,19470967,199.17,-1.738,AAAA.txt,0.26666666666666666,CC(C(=O)O)NC1=NC(=NC(=N1)N)N
COC(=O)[C@@H]1C[C@@H](N)CS1(=O)=O,257871435,193.224,-1.326,AAAA.txt,0.20930232558139536,CC1CC(CCC1C(=O)OC(C)(C)C)Cl
N[C@@H]1[C@H](C(=O)O)[C@@H]2C[C@H]1[C@@H](O)[C@H]2O,1857783398,187.195,-1.614,AAAA.txt,0.23684210526315788,CCN(C)C.C1CC2C(C(C1O2)C(=O)O)C(=O)O
O=C(O)CS(=O)(=O)CCO,58257560,168.17,-1.522,AAAA.txt,0.25,C(CCCCC(=O)O)CCCC(=O)O
O=C(O)[C@@H]1CNC[C@H]1O,14507986,131.131,-1.349,AAAA.txt,0.3,C1C=CCC(C1C(=O)N)C(=O)O
CNC(=O)[C@@H]1C[C@@H](O)CN1,20433810,144.174,-1.545,AAAA.txt,0.2,C1C2C(CC(C1O)O)C(=O)NC2=O
NC(=O)[C@@H]1Cc2[nH]cnc2CN1,34385468,166.184,-1.091,AAAA.txt,0.21428571428571427,C1C=CCC(C1C(=O)N)C(=O)O
O=C1CC(=O)N[C@H](C(=O)O)C1,38792187,157.125,-1.081,AAAA.txt,0.2702702702702703,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O[C@H]1[C@@H](O)[C@@H](O)[C@H]2O[C@@H]2[C@@H]1O,100656568,162.141,-2.789,AAAA.txt,0.21875,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
OCC1(CO)COCCO1,115633669,148.158,-1.243,AAAA.txt,0.23529411764705882,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
CNC(N)=C(C(=O)OC)C(=O)OC,436617,188.183,-1.278,AAAA.txt,0.2647058823529412,CNC(=O)CSP(=O)(OC)OC
CC(C)C[C@H](N)C(=O)NCC(N)=O,1605449,187.243,-1.039,AAAA.txt,0.28205128205128205,CC(C)N.C(C(=O)O)NCP(=O)(O)O
CO[C@H]1OC[C@H](O)[C@H](O)[C@H]1O,1041345,164.157,-1.928,AAAA.txt,0.2647058823529412,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=C(O)[C@H]1NCCN[C@H]1C(=O)O,23477006,174.156,-1.914,AAAA.txt,0.25,C1C=CCC(C1C(=O)N)C(=O)O
NC(=O)[C@@H]1NC(=O)NC1=O,1644968,143.102,-2.32,AAAA.txt,0.25806451612903225,C1C2C(CC(C1O)O)C(=O)NC2=O
OC[C@@H](O)CN1CC[C@@H](O)C1,115967671,161.201,-1.594,AAAA.txt,0.20512820512820512,CCCN(CC)CC(CO)O
NC(=O)[C@]1(N2CCNCC2)CCOC1,70992702,199.254,-1.464,AAAA.txt,0.18181818181818182,C1CN(C(=S)N1)C(=S)N
O=C1COC[C@H]2CNCCN12,35309299,156.185,-1.183,AAAA.txt,0.2,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1
O=P(O)(O)OC[C@H](O)CO,3830896,172.073,-1.551,AAAA.txt,0.2692307692307692,C(CP(=O)(O)O)O
N[C@@]12CO[C@@H](C1)[C@H](O)[C@H](O)C2,1775956739,159.185,-1.402,AAAA.txt,0.21052631578947367,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NS(=O)(=O)C1CNC1,299805308,136.176,-1.753,AAAA.txt,0.25,[NH4+].NS(=O)(=O)[O-]
NC(=O)[C@@H]1CNCCN1,20268617,129.163,-1.967,AAAA.txt,0.24242424242424243,C1C=CCC(C1C(=O)N)C(=O)O
O=CN1CC(=O)NC(=O)C1,2278457,142.114,-1.899,AAAA.txt,0.2222222222222222,C1=CC=C2C(=C1)C(=O)NC2=O
OC[C@@H]1NC[C@@H]2CNC[C@@H]21,24255506,142.202,-1.214,AAAA.txt,0.14285714285714285,CC1CNC(=S)N1
CO[C@H](CN)CC(N)=O,215266087,132.163,-1.165,AAAA.txt,0.2916666666666667,C(C(=O)N)F
O=C1NC[C@H]2CNC[C@H]12,84325094,126.159,-1.048,AAAA.txt,0.27586206896551724,C1C=CCC2C1C(=O)NC2=O
N[C@@H]1CCS(=O)(=O)[C@H](C(=O)O)C1,257888545,193.224,-1.025,AAAA.txt,0.2571428571428571,C1C=CCC(C1C(=O)N)C(=O)O
CN(C1CNC1)S(C)(=O)=O,85257912,164.23,-1.15,AAAA.txt,0.24,CN(C)S(=O)(=O)N
COCCN1C(=O)[C@@H]2CNC[C@@H]2C1=O,211384306,198.222,-1.163,AAAA.txt,0.25,CCN1C(=O)C(=O)NC1=O
O=C1CNCCN1CCO,39433509,144.174,-1.59,AAAA.txt,0.275,CCCCCCCCN1CCCC1=O
O=C(O)CN1CCNS1(=O)=O,82655589,180.185,-1.779,AAAA.txt,0.24324324324324326,C1=NN(C=N1)CC(=O)O
O[C@H]1[C@H]2CNC[C@H](C2)[C@H]1O,1857778747,143.186,-1.053,AAAA.txt,0.2222222222222222,C1C2C(CC(C1O)O)C(=O)NC2=O
CN1CC(=O)N2C[C@@H](N)C[C@H]2C1=O,54956948,183.211,-1.613,AAAA.txt,0.25,CN1CCCC1=O
OC[C@H]1NC[C@@H](O)[C@@H]1O,1492250,133.147,-2.328,AAAA.txt,0.23529411764705882,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=C(O)CN[C@@H]1C=CS(=O)(=O)C1,4298575,191.208,-1.029,AAAA.txt,0.275,C(C(=O)O)NCP(=O)(O)[O-].C(C(=O)O)NCP(=O)([O-])[O-].[Na+].[Na+].[Na+]
Nc1ncn(CCO)n1,19088805,128.135,-1.147,AAAA.txt,0.2619047619047619,CC1=NC=C(N1CCO)[N+](=O)[O-]
NCCn1cc(CO)nn1,52221577,142.162,-1.271,AAAA.txt,0.20454545454545456,CN1C=C(C(=N1)C(F)(F)F)C(=O)N
C1NCC1NC1COC1,87194887,128.175,-1.053,AAAA.txt,0.17391304347826086,CC1CO1
O[C@H]1[C@H](O)[C@@H](O)[C@H]2O[C@H]2[C@@H]1O,17995199,162.141,-2.789,AAAA.txt,0.21875,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
NC(=O)C[C@H]1CNCCO1,84435053,144.174,-1.15,AAAA.txt,0.23333333333333334,C(C(=O)N)F
O=[N+]([O-])OC[C@@H](CO)O[N+](=O)[O-],5178963,182.088,-1.236,AAAA.txt,0.23333333333333334,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-]
O=C(O)[C@@H]1NCC[C@@H]1O,2516853,131.131,-1.206,AAAA.txt,0.24242424242424243,C1CC(=C(C1O)C(=O)O)N
O=C1NC(=O)[C@H](C2CNC2)N1,82844000,155.157,-1.586,AAAA.txt,0.25806451612903225,C1C=CCC2C1C(=O)NC2=O
COC(=O)[C@H](N)CN,19366965,118.136,-1.555,AAAA.txt,0.25806451612903225,CCCCCCCCCC(=O)OC
OCC(CO)NCC1(O)CCC1,647515826,175.228,-1.156,AAAA.txt,0.16666666666666666,CC(CO)OC
OC[C@@H]1CNC[C@H]1CO,59270553,131.175,-1.193,AAAA.txt,0.18518518518518517,CC1CNC(=S)N1
NC[C@H]1CS(=O)(=O)CCO1,88613748,165.214,-1.241,AAAA.txt,0.1951219512195122,CC1=C(S(=O)(=O)CCO1)C(=O)N
NCC(CN)(CO)CO,1851479,134.179,-2.125,AAAA.txt,0.17647058823529413,C(CCCCN)CCCN
N[C@H](C(=O)O)C1CS(=O)(=O)C1,212800765,179.197,-1.557,AAAA.txt,0.24,C(C(=O)O)(Cl)Cl
C[C@@]1(C(N)=O)C[C@@H](O)CN1,104595945,144.174,-1.415,AAAA.txt,0.21052631578947367,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)O)C
NC1([C@H]2NC(=O)NC2=O)CC1,213709699,155.157,-1.314,AAAA.txt,0.25806451612903225,C1C=CCC2C1C(=O)NC2=O
Cn1cc(N)c(=O)[nH]c1=O,1674640,141.13,-1.344,AAAA.txt,0.2571428571428571,C1=NNC(=O)C(=C1N)Cl
COC(=O)[C@@H]1C(=O)CNC1=O,6878967,157.125,-1.526,AAAA.txt,0.2564102564102564,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
CN(C)C(=O)N[C@@H]1CN[C@H](CO)C1,75876445,187.243,-1.02,AAAA.txt,0.23809523809523808,CN(C)C(=O)NC1=CC=CC=C1
OC1[C@@H](O)[C@H](O)C[C@@H](O)[C@@H]1O,4097493,164.157,-2.805,AAAA.txt,0.2608695652173913,C1C2C(CC(C1O)O)C(=O)NC2=O
CCOC(=O)[C@@H]1CNC[C@H](O)[C@@H]1O,1775956199,189.211,-1.509,AAAA.txt,0.21212121212121213,CCC(=O)[O-].CCC(=O)[O-].[Ca+2]
O=C(O)C(=O)COP(=O)(O)O,3869279,184.04,-1.251,AAAA.txt,0.2916666666666667,CP(=O)(C(=O)O)O
O=C1NC[C@H](C(=O)O)N1,2140998,130.103,-1.248,AAAA.txt,0.25925925925925924,C1CNC(=O)NC1
OC[C@]12CNC[C@@]1(CO)C2,708235823,143.186,-1.049,AAAA.txt,0.18181818181818182,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,145387731,181.188,-3.619,AAAA.txt,0.2,CC(CO)OC
C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,2042981,164.157,-2.194,AAAA.txt,0.29411764705882354,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
NCCc1cc(=O)[nH]c(=O)[nH]1,44397890,155.157,-1.436,AAAA.txt,0.2916666666666667,C1(=O)NC(=O)NC(=O)N1
NCCC[C@@H]1NC(=O)NC1=O,5479813,157.173,-1.067,AAAA.txt,0.23076923076923078,C(CCCCN)CCCN
NC(CO)(CO)CO,896695,121.136,-2.339,AAAA.txt,0.16666666666666666,CCOC1=CC=C(C=C1)C(C)(C)CO
O=C1C=C[C@@](O)([C@]2(O)C=CC(=O)O2)O1,71774180,198.13,-1.41,AAAA.txt,0.23076923076923078,C1=CC=C2C(=O)C=CC(=O)C2=C1
NS(=O)(=O)C[C@@H]1CCNC1,5134224,164.23,-1.116,AAAA.txt,0.18518518518518517,[NH4+].NS(=O)(=O)[O-]
NC(=O)[C@]1(O)CCCNC1,72417683,144.174,-1.414,AAAA.txt,0.20833333333333334,C(=O)(N)N
CS(=O)(=O)N1CC(C(=O)O)C1,43830503,179.197,-1.038,AAAA.txt,0.2857142857142857,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
NC(=O)[C@H]1[C@H](N)[C@H]2C=C[C@H]1O2,100163233,154.169,-1.248,AAAA.txt,0.23529411764705882,C1C=CCC(C1C(=O)N)C(=O)O
OC[C@@H]1CNC[C@H](CO)O1,211297219,147.174,-1.672,AAAA.txt,0.18421052631578946,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
